gameId,year,round,date,venue,startTime,attendance,homeTeam,homeTeamScore,awayTeam,awayTeamScore,rainfall
2017R2108,2017,R21,13-Aug-2017,York Park,3:20 PM,14509,Hawthorn,116,North Melbourne,89,0.0
2017R2109,2017,R21,13-Aug-2017,Adelaide Oval,4:10 PM,37533,Port Adelaide,98,Collingwood,71,0.0
2017R2201,2017,R22,18-Aug-2017,Adelaide Oval,7:20 PM,51466,Adelaide,80,Sydney,83,3.4
2017R2202,2017,R22,19-Aug-2017,Eureka Stadium,1:45 PM,10087,Western Bulldogs,79,Port Adelaide,96,3.4
2017R2203,2017,R22,19-Aug-2017,M.C.G.,2:10 PM,47889,Collingwood,59,Geelong,70,7.0
2017R2204,2017,R22,19-Aug-2017,Sydney Showground,4:35 PM,15751,Greater Western Sydney,81,West Coast,60,0.0
2017R2205,2017,R22,19-Aug-2017,Docklands,7:25 PM,35799,Carlton,77,Hawthorn,70,7.0
2017R2206,2017,R22,19-Aug-2017,Carrara,7:25 PM,16817,Gold Coast,57,Essendon,90,0.0
2017R2207,2017,R22,20-Aug-2017,M.C.G.,1:10 PM,30422,Melbourne,104,Brisbane Lions,91,1.8
2017R2208,2017,R22,20-Aug-2017,Docklands,3:20 PM,29126,St Kilda,127,North Melbourne,78,1.8
2017R2209,2017,R22,20-Aug-2017,Subiaco,2:40 PM,34204,Fremantle,51,Richmond,155,2.8
2017R2301,2017,R23,25-Aug-2017,Docklands,7:50 PM,48090,Hawthorn,99,Western Bulldogs,90,0.0
2017R2302,2017,R23,26-Aug-2017,M.C.G.,1:45 PM,51223,Collingwood,99,Melbourne,83,0.0
2017R2303,2017,R23,26-Aug-2017,Gabba,2:10 PM,15416,Brisbane Lions,79,North Melbourne,130,0.0
2017R2304,2017,R23,26-Aug-2017,S.C.G.,4:35 PM,38965,Sydney,138,Carlton,57,0.0
2017R2305,2017,R23,26-Aug-2017,Kardinia Park,7:25 PM,30087,Geelong,103,Greater Western Sydney,59,0.0
2017R2306,2017,R23,26-Aug-2017,Adelaide Oval,7:10 PM,34288,Port Adelaide,135,Gold Coast,20,0.0
2017R2307,2017,R23,27-Aug-2017,Docklands,1:10 PM,42665,Essendon,107,Fremantle,92,
2017R2308,2017,R23,27-Aug-2017,M.C.G.,3:20 PM,69104,Richmond,122,St Kilda,81,
2017R2309,2017,R23,27-Aug-2017,Subiaco,2:40 PM,39367,West Coast,100,Adelaide,71,0.0
2017QF01,2017,QF,07-Sep-2017,Adelaide Oval,7:20 PM,52805,Adelaide,84,Greater Western Sydney,48,1.8
2017QF02,2017,QF,08-Sep-2017,M.C.G.,7:50 PM,95028,Geelong,40,Richmond,91,4.6
2017EF01,2017,EF,09-Sep-2017,S.C.G.,4:20 PM,46323,Sydney,121,Essendon,56,0.0
2017EF02,2017,EF,09-Sep-2017,Adelaide Oval,7:20 PM,41172,Port Adelaide,76,West Coast,78,0.0
2017SF01,2017,SF,15-Sep-2017,M.C.G.,7:50 PM,55529,Geelong,98,Sydney,39,0.0
2017SF02,2017,SF,16-Sep-2017,Sydney Showground,7:25 PM,14865,Greater Western Sydney,125,West Coast,58,0.0
2017PF01,2017,PF,22-Sep-2017,Adelaide Oval,7:20 PM,53817,Adelaide,136,Geelong,75,0.0
2017PF02,2017,PF,23-Sep-2017,M.C.G.,4:45 PM,94258,Richmond,103,Greater Western Sydney,67,0.0
2017GF01,2017,GF,30-Sep-2017,M.C.G.,2:30 PM,100021,Adelaide,60,Richmond,108,1.4
2016R101,2016,R1,24-Mar-2016,M.C.G.,7:20 PM,75706,Richmond,92,Carlton,83,0.0
2016R102,2016,R1,26-Mar-2016,M.C.G.,1:40 PM,28505,Melbourne,80,Greater Western Sydney,78,0.4
2016R103,2016,R1,26-Mar-2016,Carrara,3:35 PM,16239,Gold Coast,121,Essendon,60,0.0
2016R104,2016,R1,26-Mar-2016,Docklands,7:25 PM,25485,North Melbourne,107,Adelaide,97,0.4
2016R105,2016,R1,26-Mar-2016,S.C.G.,7:25 PM,33857,Sydney,133,Collingwood,53,0.2
2016R106,2016,R1,27-Mar-2016,Docklands,1:10 PM,27832,Western Bulldogs,103,Fremantle,38,1.4
2016R107,2016,R1,27-Mar-2016,Adelaide Oval,2:50 PM,42896,Port Adelaide,133,St Kilda,100,0.0
2016R108,2016,R1,27-Mar-2016,Subiaco,4:40 PM,35201,West Coast,166,Brisbane Lions,102,6.6
2016R109,2016,R1,28-Mar-2016,M.C.G.,3:20 PM,74218,Geelong,116,Hawthorn,86,0.0
2016R201,2016,R2,01-Apr-2016,M.C.G.,7:50 PM,72761,Collingwood,87,Richmond,86,0.0
2016R202,2016,R2,02-Apr-2016,Adelaide Oval,1:15 PM,50555,Adelaide,144,Port Adelaide,86,0.0
2016R203,2016,R2,02-Apr-2016,M.C.G.,2:10 PM,50424,Essendon,80,Melbourne,67,0.0
2016R204,2016,R2,02-Apr-2016,Gabba,3:35 PM,18021,Brisbane Lions,83,North Melbourne,117,0.0
2016R205,2016,R2,02-Apr-2016,Docklands,7:25 PM,37353,St Kilda,36,Western Bulldogs,93,0.0
2016R206,2016,R2,02-Apr-2016,Subiaco,4:40 PM,34208,Fremantle,100,Gold Coast,126,0.0
2016R207,2016,R2,03-Apr-2016,Manuka Oval,1:10 PM,13656,Greater Western Sydney,89,Geelong,76,0.0
2016R208,2016,R2,03-Apr-2016,M.C.G.,3:20 PM,42977,Hawthorn,99,West Coast,53,0.0
2016R209,2016,R2,03-Apr-2016,Docklands,4:40 PM,33146,Carlton,71,Sydney,131,0.0
2016R301,2016,R3,08-Apr-2016,Adelaide Oval,7:20 PM,43663,Port Adelaide,112,Essendon,51,0.0
2016R302,2016,R3,09-Apr-2016,M.C.G.,1:45 PM,50903,St Kilda,119,Collingwood,90,0.0
2016R303,2016,R3,09-Apr-2016,Docklands,2:10 PM,29951,Richmond,92,Adelaide,128,0.0
2016R304,2016,R3,09-Apr-2016,S.C.G.,4:35 PM,37045,Sydney,93,Greater Western Sydney,68,0.4
2016R305,2016,R3,09-Apr-2016,Carrara,7:25 PM,13885,Gold Coast,95,Carlton,41,0.0
2016R306,2016,R3,09-Apr-2016,Subiaco,5:40 PM,40555,West Coast,92,Fremantle,59,0.0
2016R307,2016,R3,10-Apr-2016,Bellerive Oval,1:10 PM,12607,North Melbourne,136,Melbourne,131,0.0
2016R308,2016,R3,10-Apr-2016,Docklands,3:20 PM,46808,Western Bulldogs,90,Hawthorn,93,0.0
2016R309,2016,R3,10-Apr-2016,Kardinia Park,4:40 PM,23320,Geelong,125,Brisbane Lions,56,0.0
2016R401,2016,R4,15-Apr-2016,Subiaco,6:10 PM,38860,West Coast,125,Richmond,57,0.0
2016R402,2016,R4,16-Apr-2016,M.C.G.,1:45 PM,42723,Essendon,42,Geelong,72,0.0
2016R403,2016,R4,16-Apr-2016,York Park,2:10 PM,17052,Hawthorn,87,St Kilda,84,0.0
2016R404,2016,R4,16-Apr-2016,Gabba,4:35 PM,20041,Brisbane Lions,107,Gold Coast,94,0.4
2016R405,2016,R4,16-Apr-2016,Docklands,7:25 PM,27622,Carlton,49,Western Bulldogs,85,0.0
2016R406,2016,R4,16-Apr-2016,Adelaide Oval,7:10 PM,50369,Adelaide,113,Sydney,103,0.0
2016R407,2016,R4,17-Apr-2016,Manuka Oval,1:10 PM,10028,Greater Western Sydney,151,Port Adelaide,65,
2016R408,2016,R4,17-Apr-2016,M.C.G.,3:20 PM,47558,Collingwood,67,Melbourne,102,0.0
2016R409,2016,R4,17-Apr-2016,Docklands,4:40 PM,23393,North Melbourne,132,Fremantle,101,0.0
2016R501,2016,R5,22-Apr-2016,M.C.G.,7:50 PM,45781,Hawthorn,112,Adelaide,109,21.0
2016R502,2016,R5,23-Apr-2016,S.C.G.,1:45 PM,35427,Sydney,88,West Coast,49,4.2
2016R503,2016,R5,23-Apr-2016,Carrara,4:35 PM,13351,Gold Coast,81,North Melbourne,119,0.0
2016R504,2016,R5,23-Apr-2016,Docklands,7:25 PM,25097,Western Bulldogs,120,Brisbane Lions,67,0.0
2016R505,2016,R5,23-Apr-2016,Adelaide Oval,7:15 PM,43984,Port Adelaide,59,Geelong,107,0.0
2016R506,2016,R5,24-Apr-2016,Docklands,1:10 PM,21052,St Kilda,79,Greater Western Sydney,126,0.0
2016R507,2016,R5,24-Apr-2016,Subiaco,2:15 PM,34796,Fremantle,68,Carlton,72,0.0
2016R508,2016,R5,24-Apr-2016,M.C.G.,7:10 PM,60867,Melbourne,129,Richmond,96,0.0
2016R509,2016,R5,25-Apr-2016,M.C.G.,3:20 PM,85082,Collingwood,142,Essendon,73,0.0
2016R601,2016,R6,29-Apr-2016,Docklands,7:50 PM,47622,North Melbourne,61,Western Bulldogs,45,0.2
2016R602,2016,R6,30-Apr-2016,Docklands,1:45 PM,27260,Melbourne,96,St Kilda,135,8.5
2016R603,2016,R6,30-Apr-2016,Adelaide Oval,1:40 PM,46431,Adelaide,97,Fremantle,64,0.0
2016R604,2016,R6,30-Apr-2016,Sydney Showground,4:35 PM,13766,Greater Western Sydney,158,Hawthorn,83,0.2
2016R605,2016,R6,30-Apr-2016,Kardinia Park,7:25 PM,23007,Geelong,168,Gold Coast,48,7.8
2016R606,2016,R6,30-Apr-2016,M.C.G.,7:25 PM,27077,Richmond,59,Port Adelaide,94,8.5
2016R607,2016,R6,01-May-2016,Gabba,1:10 PM,14646,Brisbane Lions,94,Sydney,97,1.4
2016R608,2016,R6,01-May-2016,M.C.G.,3:20 PM,43827,Carlton,72,Essendon,57,9.8
2016R609,2016,R6,01-May-2016,Subiaco,2:40 PM,37931,West Coast,124,Collingwood,62,0.0
2016R701,2016,R7,06-May-2016,M.C.G.,7:50 PM,49678,Richmond,90,Hawthorn,136,
2016R702,2016,R7,07-May-2016,M.C.G.,1:45 PM,60222,Collingwood,84,Carlton,99,0.6
2016R703,2016,R7,07-May-2016,Kardinia Park,2:10 PM,25429,Geelong,123,West Coast,79,0.0
2016R704,2016,R7,07-May-2016,S.C.G.,4:35 PM,29527,Sydney,135,Essendon,54,0.0
2016R705,2016,R7,07-May-2016,Carrara,5:10 PM,12780,Gold Coast,87,Melbourne,160,0.0
2016R706,2016,R7,07-May-2016,Docklands,7:40 PM,26984,Western Bulldogs,123,Adelaide,108,0.6
2016R707,2016,R7,07-May-2016,Subiaco,6:10 PM,28201,Fremantle,77,Greater Western Sydney,95,18.0
2016R708,2016,R7,08-May-2016,Docklands,3:20 PM,27254,St Kilda,75,North Melbourne,82,6.8
2016R709,2016,R7,08-May-2016,Adelaide Oval,4:10 PM,31544,Port Adelaide,136,Brisbane Lions,59,0.4
2016R801,2016,R8,13-May-2016,Adelaide Oval,7:20 PM,53141,Adelaide,72,Geelong,98,0.4
2016R802,2016,R8,14-May-2016,Docklands,1:45 PM,30321,Essendon,60,North Melbourne,74,0.2
2016R803,2016,R8,14-May-2016,York Park,2:10 PM,12012,Hawthorn,116,Fremantle,75,0.0
2016R804,2016,R8,14-May-2016,Sydney Showground,4:35 PM,8308,Greater Western Sydney,149,Gold Coast,58,0.0
2016R805,2016,R8,14-May-2016,Gabba,7:25 PM,24552,Brisbane Lions,65,Collingwood,143,0.0
2016R806,2016,R8,14-May-2016,M.C.G.,7:25 PM,36014,Richmond,101,Sydney,100,0.2
2016R807,2016,R8,15-May-2016,Docklands,1:10 PM,26924,Carlton,93,Port Adelaide,91,0.0
2016R808,2016,R8,15-May-2016,M.C.G.,3:20 PM,39921,Melbourne,82,Western Bulldogs,114,0.0
2016R809,2016,R8,15-May-2016,Subiaco,2:40 PM,36140,West Coast,132,St Kilda,29,0.0
2016R901,2016,R9,20-May-2016,M.C.G.,7:50 PM,61552,Hawthorn,55,Sydney,69,1.2
2016R902,2016,R9,21-May-2016,M.C.G.,1:45 PM,59864,Collingwood,104,Geelong,80,0.0
2016R903,2016,R9,21-May-2016,Carrara,2:10 PM,11692,Gold Coast,74,Adelaide,149,
2016R904,2016,R9,21-May-2016,Adelaide Oval,4:05 PM,38695,Port Adelaide,86,West Coast,94,0.0
2016R905,2016,R9,21-May-2016,Docklands,7:25 PM,38419,North Melbourne,113,Carlton,46,0.0
2016R906,2016,R9,21-May-2016,Subiaco,5:40 PM,20184,Fremantle,45,Richmond,83,36.4
2016R907,2016,R9,22-May-2016,M.C.G.,1:10 PM,26892,Melbourne,131,Brisbane Lions,68,0.0
2016R908,2016,R9,22-May-2016,Sydney Showground,3:20 PM,9612,Greater Western Sydney,98,Western Bulldogs,73,0.0
2016R909,2016,R9,22-May-2016,Docklands,4:40 PM,29026,St Kilda,109,Essendon,63,0.0
2016R1001,2016,R10,27-May-2016,S.C.G.,7:50 PM,38498,Sydney,91,North Melbourne,65,0.2
2016R1002,2016,R10,28-May-2016,Gabba,1:45 PM,23691,Brisbane Lions,87,Hawthorn,135,0.0
2016R1003,2016,R10,28-May-2016,Traeger Park,1:40 PM,5146,Melbourne,76,Port Adelaide,121,0.0
2016R1004,2016,R10,28-May-2016,Docklands,4:35 PM,17927,St Kilda,101,Fremantle,67,0.6
2016R1005,2016,R10,28-May-2016,M.C.G.,7:25 PM,56948,Essendon,67,Richmond,105,0.6
2016R1006,2016,R10,28-May-2016,Adelaide Oval,7:10 PM,46737,Adelaide,107,Greater Western Sydney,85,13.2
2016R1007,2016,R10,29-May-2016,Docklands,1:10 PM,33535,Carlton,104,Geelong,85,3.4
2016R1008,2016,R10,29-May-2016,M.C.G.,3:20 PM,45078,Collingwood,53,Western Bulldogs,74,3.4
2016R1009,2016,R10,29-May-2016,Subiaco,2:40 PM,34945,West Coast,132,Gold Coast,55,0.4
2016R1101,2016,R11,03-Jun-2016,Bellerive Oval,7:50 PM,17844,North Melbourne,124,Richmond,54,0.0
2016R1102,2016,R11,04-Jun-2016,M.C.G.,1:45 PM,41833,Hawthorn,82,Melbourne,64,7.0
2016R1103,2016,R11,04-Jun-2016,Docklands,2:10 PM,30722,Carlton,102,Brisbane Lions,64,7.0
2016R1104,2016,R11,04-Jun-2016,Kardinia Park,4:35 PM,22007,Geelong,98,Greater Western Sydney,88,4.8
2016R1105,2016,R11,04-Jun-2016,Carrara,7:25 PM,4368,Gold Coast,41,Sydney,79,73.0
2016R1106,2016,R11,04-Jun-2016,Subiaco,5:40 PM,31199,Fremantle,126,Essendon,47,8.6
2016R1107,2016,R11,05-Jun-2016,M.C.G.,1:10 PM,28567,Collingwood,58,Port Adelaide,125,4.4
2016R1108,2016,R11,05-Jun-2016,Docklands,3:20 PM,28769,Western Bulldogs,83,West Coast,75,4.4
2016R1109,2016,R11,05-Jun-2016,Adelaide Oval,4:10 PM,40896,Adelaide,133,St Kilda,45,0.6
2016R1201,2016,R12,10-Jun-2016,Docklands,7:50 PM,27567,Essendon,43,Hawthorn,151,0.4
2016R1202,2016,R12,11-Jun-2016,Adelaide Oval,1:10 PM,40096,Port Adelaide,97,Western Bulldogs,100,0.6
2016R1203,2016,R12,11-Jun-2016,Gabba,4:35 PM,12899,Brisbane Lions,64,Fremantle,147,0.0
2016R1204,2016,R12,11-Jun-2016,Docklands,7:25 PM,44025,Geelong,105,North Melbourne,74,2.6
2016R1205,2016,R12,11-Jun-2016,Subiaco,5:40 PM,37591,West Coast,76,Adelaide,105,2.0
2016R1206,2016,R12,12-Jun-2016,Docklands,1:10 PM,47945,St Kilda,110,Carlton,78,0.8
2016R1207,2016,R12,12-Jun-2016,M.C.G.,3:20 PM,30448,Richmond,114,Gold Coast,97,0.8
2016R1208,2016,R12,12-Jun-2016,Sydney Showground,4:40 PM,21541,Greater Western Sydney,105,Sydney,63,0.0
2016R1209,2016,R12,13-Jun-2016,M.C.G.,3:20 PM,60158,Melbourne,104,Collingwood,58,0.2
2016R1301,2016,R13,17-Jun-2016,Docklands,7:50 PM,37073,North Melbourne,84,Hawthorn,93,5.4
2016R1302,2016,R13,18-Jun-2016,Gabba,1:40 PM,12777,Brisbane Lions,82,West Coast,131,0.0
2016R1303,2016,R13,18-Jun-2016,Subiaco,2:35 PM,32448,Fremantle,86,Port Adelaide,69,0.0
2016R1304,2016,R13,18-Jun-2016,Docklands,7:25 PM,41725,Western Bulldogs,43,Geelong,100,9.7
2016R1305,2016,R13,19-Jun-2016,S.C.G.,1:10 PM,19086,Sydney,86,Melbourne,31,1.0
2016R1306,2016,R13,19-Jun-2016,Docklands,4:40 PM,14463,Essendon,90,Greater Western Sydney,117,0.0
2016R1401,2016,R14,23-Jun-2016,Adelaide Oval,7:20 PM,37890,Adelaide,100,North Melbourne,67,2.8
2016R1402,2016,R14,24-Jun-2016,M.C.G.,7:50 PM,20320,Collingwood,85,Fremantle,37,16.8
2016R1403,2016,R14,25-Jun-2016,M.C.G.,1:40 PM,28883,Richmond,117,Brisbane Lions,75,3.0
2016R1404,2016,R14,25-Jun-2016,Sydney Showground,4:35 PM,10355,Greater Western Sydney,127,Carlton,65,0.6
2016R1405,2016,R14,25-Jun-2016,Docklands,7:25 PM,28745,St Kilda,93,Geelong,90,3.0
2016R1406,2016,R14,26-Jun-2016,York Park,3:20 PM,10121,Hawthorn,86,Gold Coast,60,0.0
2016R1501,2016,R15,30-Jun-2016,Subiaco,6:10 PM,33117,West Coast,130,Essendon,52,0.0
2016R1502,2016,R15,01-Jul-2016,Adelaide Oval,7:20 PM,37848,Port Adelaide,94,Richmond,56,3.4
2016R1503,2016,R15,02-Jul-2016,Carrara,1:40 PM,14071,Gold Coast,108,St Kilda,68,0.0
2016R1504,2016,R15,02-Jul-2016,S.C.G.,4:35 PM,33386,Sydney,79,Western Bulldogs,83,0.0
2016R1505,2016,R15,02-Jul-2016,M.C.G.,7:25 PM,56157,Carlton,45,Collingwood,57,0.8
2016R1506,2016,R15,03-Jul-2016,M.C.G.,3:20 PM,29133,Melbourne,98,Adelaide,120,0.0
2016R1601,2016,R16,07-Jul-2016,Adelaide Oval,7:20 PM,43025,Port Adelaide,79,Hawthorn,101,0.8
2016R1602,2016,R16,08-Jul-2016,Kardinia Park,7:50 PM,24339,Geelong,60,Sydney,98,6.8
2016R1603,2016,R16,09-Jul-2016,Sydney Showground,1:40 PM,13483,Greater Western Sydney,93,Collingwood,125,11.2
2016R1604,2016,R16,09-Jul-2016,Carrara,4:35 PM,13528,Gold Coast,139,Brisbane Lions,113,0.0
2016R1605,2016,R16,09-Jul-2016,Docklands,7:25 PM,39679,Western Bulldogs,85,Richmond,75,0.2
2016R1606,2016,R16,09-Jul-2016,Marrara Oval,7:10 PM,8163,Melbourne,87,Fremantle,55,0.0
2016R1607,2016,R16,10-Jul-2016,M.C.G.,1:10 PM,32430,Carlton,47,Adelaide,107,0.2
2016R1608,2016,R16,10-Jul-2016,Subiaco,1:20 PM,35618,West Coast,104,North Melbourne,72,29.8
2016R1609,2016,R16,10-Jul-2016,Docklands,4:40 PM,25204,Essendon,98,St Kilda,109,0.2
2016R1701,2016,R17,14-Jul-2016,S.C.G.,7:20 PM,42314,Sydney,70,Hawthorn,75,0.0
2016R1702,2016,R17,15-Jul-2016,Subiaco,6:10 PM,31042,Fremantle,61,Geelong,78,0.0
2016R1703,2016,R17,16-Jul-2016,M.C.G.,1:40 PM,44908,Richmond,102,Essendon,83,0.0
2016R1704,2016,R17,16-Jul-2016,Docklands,4:35 PM,24361,North Melbourne,77,Port Adelaide,105,0.0
2016R1705,2016,R17,16-Jul-2016,Cazaly's Stadium,7:25 PM,8509,Western Bulldogs,107,Gold Coast,59,0.2
2016R1706,2016,R17,16-Jul-2016,Adelaide Oval,7:10 PM,50002,Adelaide,97,Collingwood,69,0.0
2016R1707,2016,R17,17-Jul-2016,M.C.G.,1:10 PM,26389,Carlton,75,West Coast,82,0.0
2016R1708,2016,R17,17-Jul-2016,Docklands,3:20 PM,25322,St Kilda,110,Melbourne,74,0.0
2016R1709,2016,R17,17-Jul-2016,Gabba,4:40 PM,10195,Brisbane Lions,67,Greater Western Sydney,146,12.6
2016R1801,2016,R18,22-Jul-2016,Docklands,7:50 PM,36041,Collingwood,84,North Melbourne,124,8.2
2016R1802,2016,R18,23-Jul-2016,S.C.G.,1:45 PM,31765,Sydney,74,Carlton,68,6.8
2016R1803,2016,R18,23-Jul-2016,Carrara,2:10 PM,8933,Gold Coast,105,Fremantle,81,0.0
2016R1804,2016,R18,23-Jul-2016,Subiaco,2:35 PM,33908,West Coast,66,Melbourne,60,0.0
2016R1805,2016,R18,23-Jul-2016,Kardinia Park,7:25 PM,21127,Geelong,85,Adelaide,55,9.2
2016R1806,2016,R18,23-Jul-2016,Docklands,7:25 PM,26532,Western Bulldogs,60,St Kilda,75,4.0
2016R1807,2016,R18,24-Jul-2016,Docklands,1:10 PM,34869,Essendon,91,Brisbane Lions,128,1.2
2016R1808,2016,R18,24-Jul-2016,M.C.G.,3:20 PM,51892,Hawthorn,114,Richmond,44,1.2
2016R1809,2016,R18,24-Jul-2016,Adelaide Oval,4:10 PM,27935,Port Adelaide,60,Greater Western Sydney,79,1.6
2016R1901,2016,R19,29-Jul-2016,Kardinia Park,7:50 PM,24331,Geelong,103,Western Bulldogs,78,0.0
2016R1902,2016,R19,30-Jul-2016,Manuka Oval,1:45 PM,14974,Greater Western Sydney,111,Richmond,23,0.0
2016R1903,2016,R19,30-Jul-2016,York Park,2:10 PM,18112,Hawthorn,74,Carlton,55,0.2
2016R1904,2016,R19,30-Jul-2016,M.C.G.,4:35 PM,34929,Collingwood,91,West Coast,72,2.2
2016R1905,2016,R19,30-Jul-2016,Docklands,7:25 PM,44287,North Melbourne,85,St Kilda,62,2.2
2016R1906,2016,R19,30-Jul-2016,Gabba,7:25 PM,13085,Brisbane Lions,79,Port Adelaide,173,0.0
2016R1907,2016,R19,31-Jul-2016,M.C.G.,1:10 PM,20627,Melbourne,66,Gold Coast,64,2.2
2016R1908,2016,R19,31-Jul-2016,Subiaco,1:20 PM,32401,Fremantle,47,Sydney,137,6.4
2016R1909,2016,R19,31-Jul-2016,Adelaide Oval,4:10 PM,44264,Adelaide,143,Essendon,61,3.4
2016R2001,2016,R20,05-Aug-2016,M.C.G.,7:50 PM,49122,Richmond,92,Collingwood,77,0.0
2016R2002,2016,R20,06-Aug-2016,S.C.G.,1:45 PM,30204,Sydney,100,Port Adelaide,33,6.0
2016R2003,2016,R20,06-Aug-2016,M.C.G.,2:10 PM,38818,Melbourne,110,Hawthorn,81,0.0
2016R2004,2016,R20,06-Aug-2016,Carrara,4:35 PM,9108,Gold Coast,84,Greater Western Sydney,92,0.0
2016R2005,2016,R20,06-Aug-2016,Docklands,7:25 PM,30740,Western Bulldogs,61,North Melbourne,47,0.0
2016R2006,2016,R20,06-Aug-2016,Adelaide Oval,7:10 PM,43549,Adelaide,177,Brisbane Lions,39,0.0
2016R2007,2016,R20,07-Aug-2016,M.C.G.,1:10 PM,37797,Carlton,51,St Kilda,122,0.0
2016R2008,2016,R20,07-Aug-2016,Docklands,3:20 PM,29254,Geelong,100,Essendon,34,0.0
2016R2009,2016,R20,07-Aug-2016,Subiaco,2:40 PM,36215,Fremantle,64,West Coast,110,5.0
2016R2101,2016,R21,12-Aug-2016,Docklands,7:50 PM,35010,Western Bulldogs,95,Collingwood,92,0.0
2016R2102,2016,R21,13-Aug-2016,Gabba,1:45 PM,17432,Brisbane Lions,99,Carlton,95,0.0
2016R2103,2016,R21,13-Aug-2016,M.C.G.,2:10 PM,50657,Hawthorn,96,North Melbourne,57,2.2
2016R2104,2016,R21,13-Aug-2016,Sydney Showground,4:35 PM,10385,Greater Western Sydney,96,West Coast,97,0.0
2016R2105,2016,R21,13-Aug-2016,Docklands,7:25 PM,33059,St Kilda,76,Sydney,146,2.2
2016R2106,2016,R21,13-Aug-2016,Adelaide Oval,7:10 PM,33426,Port Adelaide,54,Melbourne,94,0.0
2016R2107,2016,R21,14-Aug-2016,Docklands,1:10 PM,16622,Essendon,75,Gold Coast,69,0.6
2016R2108,2016,R21,14-Aug-2016,M.C.G.,3:20 PM,45667,Richmond,78,Geelong,82,0.6
2016R2109,2016,R21,14-Aug-2016,Subiaco,2:40 PM,30116,Fremantle,70,Adelaide,142,0.0
2016R2201,2016,R22,19-Aug-2016,Subiaco,6:10 PM,38581,West Coast,92,Hawthorn,67,0.0
2016R2202,2016,R22,20-Aug-2016,Bellerive Oval,1:45 PM,16495,North Melbourne,76,Sydney,85,0.8
2016R2203,2016,R22,20-Aug-2016,M.C.G.,2:10 PM,35255,Richmond,46,St Kilda,55,13.0
2016R2204,2016,R22,20-Aug-2016,Sydney Showground,4:35 PM,9556,Greater Western Sydney,129,Fremantle,37,2.0
2016R2205,2016,R22,20-Aug-2016,Docklands,7:25 PM,17644,Collingwood,118,Gold Coast,47,13.0
2016R2206,2016,R22,20-Aug-2016,Adelaide Oval,7:10 PM,49541,Port Adelaide,94,Adelaide,109,5.6
2016R2207,2016,R22,21-Aug-2016,M.C.G.,1:10 PM,40693,Carlton,78,Melbourne,58,2.0
2016R2208,2016,R22,21-Aug-2016,Gabba,3:20 PM,20477,Brisbane Lions,69,Geelong,129,4.4
2016R2209,2016,R22,21-Aug-2016,Docklands,4:40 PM,25308,Essendon,53,Western Bulldogs,93,2.0
2016R2301,2016,R23,26-Aug-2016,Adelaide Oval,7:40 PM,50785,Adelaide,71,West Coast,100,0.0
2016R2302,2016,R23,27-Aug-2016,Kardinia Park,1:45 PM,24413,Geelong,155,Melbourne,44,0.2
2016R2303,2016,R23,27-Aug-2016,M.C.G.,2:10 PM,46566,Essendon,103,Carlton,79,0.2
2016R2304,2016,R23,27-Aug-2016,S.C.G.,4:35 PM,36570,Sydney,164,Richmond,51,3.6
2016R2305,2016,R23,27-Aug-2016,Docklands,7:25 PM,22295,North Melbourne,63,Greater Western Sydney,100,0.2
2016R2306,2016,R23,27-Aug-2016,Carrara,7:25 PM,9213,Gold Coast,66,Port Adelaide,89,1.8
2016R2307,2016,R23,28-Aug-2016,Docklands,1:10 PM,19633,St Kilda,161,Brisbane Lions,103,0.0
2016R2308,2016,R23,28-Aug-2016,M.C.G.,3:20 PM,52968,Hawthorn,112,Collingwood,111,0.0
2016R2309,2016,R23,28-Aug-2016,Subiaco,2:40 PM,34765,Fremantle,69,Western Bulldogs,49,7.6
2016EF01,2016,EF,08-Sep-2016,Subiaco,6:10 PM,42078,West Coast,52,Western Bulldogs,99,5.4
2016QF01,2016,QF,09-Sep-2016,M.C.G.,7:50 PM,87533,Geelong,85,Hawthorn,83,0.6
2016QF02,2016,QF,10-Sep-2016,Stadium Australia,3:20 PM,60222,Sydney,55,Greater Western Sydney,91,1.6
2016EF02,2016,EF,10-Sep-2016,Adelaide Oval,7:10 PM,49007,Adelaide,141,North Melbourne,79,0.0
2016SF01,2016,SF,16-Sep-2016,M.C.G.,7:50 PM,87823,Hawthorn,84,Western Bulldogs,107,15.2
2016SF02,2016,SF,17-Sep-2016,S.C.G.,7:25 PM,38136,Sydney,118,Adelaide,82,0.0
2016PF01,2016,PF,23-Sep-2016,M.C.G.,7:50 PM,71772,Geelong,60,Sydney,97,0.6
2016PF02,2016,PF,24-Sep-2016,Sydney Showground,5:15 PM,21790,Greater Western Sydney,83,Western Bulldogs,89,0.0
2016GF01,2016,GF,01-Oct-2016,M.C.G.,2:30 PM,99981,Sydney,67,Western Bulldogs,89,0.0
2015R101,2015,R1,02-Apr-2015,M.C.G.,7:20 PM,83493,Carlton,78,Richmond,105,0.4
2015R102,2015,R1,04-Apr-2015,M.C.G.,1:40 PM,27013,Melbourne,115,Gold Coast,89,0.0
2015R103,2015,R1,04-Apr-2015,Stadium Australia,4:35 PM,23274,Sydney,72,Essendon,60,23.0
2015R104,2015,R1,04-Apr-2015,Gabba,6:20 PM,31240,Brisbane Lions,74,Collingwood,86,0.4
2015R105,2015,R1,04-Apr-2015,Docklands,7:20 PM,22366,Western Bulldogs,97,West Coast,87,0.0
