Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.5360794067383,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.1770935058594,..,..,..,..,88.2771682739258,..,..,89.6973037719727,90.2255706787109,90.2241668701172,91.2505111694336,92.1477890014648,92.3210601806641,93.7641296386719,..,..,..,..,95.2699966430664
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.2276306152344,37.5708885192871,38.280818939209,39.0285606384277,39.7296485900879,39.8525581359863,40.9498291015625,42.0031089782715,42.7996101379395,43.8317718505859,44.6321983337402,45.4388084411621,46.4206504821777,46.8039093017578,47.6147613525391,48.6799392700195,49.3519401550293,50.3650398254395,51.1533508300781,52.1286582946777,53.1158790588379,54.0319709777832,54.841178894043,57.7246398925781,58.5302886962891,59.3926315307617,60.0432815551758,60.7194709777832,61.7613983154297,62.7206115722656,62.2686996459961,63.1854286193848,63.9369888305664,65.1333999633789,66.2676010131836,68.2395782470703,68.5100708007813,69.1343307495117,69.7681732177734,70.9025115966797,71.728157043457,72.522087097168,73.1303482055664,73.5127487182617,74.4773864746094,74.9734878540039,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.4058494567871,53.6580009460449,54.9492607116699,56.2568817138672,56.9752082824707,58.9590110778809,59.9336090087891,61.4664993286133,62.7209281921387,63.9250411987305,64.9374313354492,66.3479537963867,71.5799331665039,72.5019912719727,72.6225509643555,74.0649337768555,74.8012008666992,75.5135803222656,76.2911224365234,77.0625991821289,77.7340469360352,84.9589920043945,85.4549102783203,85.9306335449219,86.2900009155273,86.9194869995117,87.4488677978516,88.0119323730469,88.4718933105469,88.9719467163086,89.4687881469727,90.9467315673828,91.3291168212891,91.8141174316406,91.8990173339844,91.7131195068359,92.0241394042969,92.1579666137695,92.8395462036133,93.0855102539063,93.3281402587891,93.590446472168,93.7558364868164,94.2736434936523,94.5011978149414,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.1702117919922,50.4001197814941,51.8328704833984,53.2895584106445,54.1152992248535,56.2512016296387,57.4033699035645,59.1291198730469,60.5322189331055,61.8733406066895,63.0124206542969,64.518798828125,70.3860168457031,71.3820571899414,71.4985122680664,73.0793533325195,73.8721466064453,74.6405181884766,75.4586029052734,76.2703170776367,76.9871292114258,85.0782318115234,85.5971298217773,86.0611114501953,86.4383697509766,87.0946807861328,87.6301498413086,88.1846618652344,88.6517028808594,89.1420288085938,89.6489181518555,91.2562789916992,91.6025009155273,92.094108581543,92.2520217895508,92.1191787719727,92.4145889282227,92.545051574707,93.1419525146484,93.3783569335938,93.6164932250977,93.8739013671875,94.0344619750977,94.5302276611328,94.7597885131836,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.4456405639648,49.6832084655762,51.1427993774414,52.6258697509766,53.4672508239746,55.6336898803711,56.8034782409668,58.5550498962402,59.9786605834961,61.3384704589844,62.4960403442383,64.0233764648438,69.9714965820313,70.9811935424805,71.1003875732422,72.7021102905273,73.5073165893555,74.2889709472656,75.1204299926758,75.9442520141602,76.6739273071289,84.8759307861328,85.402099609375,85.8729400634766,86.256477355957,86.9222869873047,87.4661865234375,88.0295486450195,88.5039291381836,89.0013732910156,89.5155181884766,91.1438369750977,91.4945373535156,91.9924774169922,92.1524887084961,92.0179214477539,92.3171920776367,92.449462890625,93.0540924072266,93.293571472168,93.5348281860352,93.7955780029297,93.9582595825195,94.4604110717773,94.6929931640625,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.4052276611328,..,..,..,..,..,..,..,86.1933288574219,..,..,..,..,..,..,..,..,..,..,89.6970901489258,..,..,..,..,..,90.8655700683594,91.1225662231445,90.9175491333008,90.4701080322266,90.220817565918,90.9516830444336,92.2180786132813,93.2538604736328,93.2566223144531,93.3145294189453,92.0866928100586,..,..,92.4902420043945,94.0484924316406
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.438009262085,..,..,..,..,..,..,..,..,..,31.3926696777344,..,..,..,..,..,..,..,..,..,43.5953102111816,..,..,..,..,..,..,..,..,56.1215515136719,57.8119087219238,..,..,..,63.5158081054688,..,65.7566604614258,62.7052192687988,..,..,..,65.5056915283203,..,..,..,67.3899993896484
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.2805328369141,..,..,..,..,..,..,..,..,..,..,..,..,..,81.0038223266602,79.6621322631836,81.3594970703125,81.8179473876953,82.3080215454102,83.0156402587891,..,84.6703491210938,..,86.2171020507813,86.3264236450195,86.6736373901367,87.2341384887695,87.3185882568359,88.5415267944336,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.6230010986328,..,..,..,..,..,..,..,..,..,90.6760787963867,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.2244186401367,..,..,..,..,..,54.8010711669922,..,..,..,..,..,..,..,..,..,68.9461898803711,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.6014785766602,..,..,..,..,..,..,..,..,..,..,99.7600631713867,..,..,..,..,..,..,..,..,..,..,99.9094772338867,..,..,..,..,..,..,..,..,..,99.879997253418
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.665958404541,..,..,..,..,..,..,..,..,..,65.2228775024414,..,..,..,..,..,..,..,..,..,..,..,..,..,80.3287506103516,..,..,..,..,..,..,..,..,..,82.4475479125977,..,..,..,..,..,..,..,88.5426864624023,..,89.4700012207031,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.5149803161621,..,..,..,..,..,..,..,..,..,22.7999992370605,17.9771995544434,..,28.9216403961182,..,..,..,..,..,..,..,..,..,44.4233818054199,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.624267578125,93.8470306396484,94.0470809936523,94.2551116943359,94.500617980957,94.6835327148438,94.9496002197266,95.120002746582,95.1566772460938,95.2889862060547,95.4978408813477,95.6277465820313,95.7987670898438,95.9991302490234,95.9982986450195,96.1095733642578,96.1794586181641,96.5792999267578,96.823127746582,97.0278778076172,97.1730194091797,97.2630920410156,97.3228302001953,97.3820114135742,97.5110778808594,97.5632934570313,97.6517715454102,97.7246475219727,97.7967071533203,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.2723236083984,92.2060775756836,92.4312133789063,92.5744934082031,92.7712936401367,92.9862976074219,93.0755996704102,93.2741165161133,93.4065704345703,93.5834884643555,93.7645111083984,93.9429779052734,94.1255798339844,94.4077682495117,94.583381652832,95.1268081665039,95.2672500610352,95.2720718383789,95.3801803588867,95.5067291259766,95.6114807128906,95.8403396606445,96.1050415039063,96.0528030395508,96.206413269043,96.256477355957,97.0875473022461,97.5409317016602,97.9272537231445,98.1327667236328,98.2110366821289,98.2558670043945,98.2990112304688,98.4902114868164,98.4846115112305,98.5559921264648,98.6548461914063,98.7102737426758,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.0949935913086,92.8866806030273,93.0813064575195,93.2068176269531,93.3803176879883,93.5833587646484,93.6861190795898,93.8780899047852,94.0119705200195,94.1836013793945,94.3551712036133,94.5265121459961,94.701286315918,94.9557189941406,95.1204986572266,95.6007385253906,95.703010559082,95.7205200195313,95.8227920532227,95.9419021606445,96.0363998413086,96.2388229370117,96.4717483520508,96.4332809448242,96.569450378418,96.6220703125,97.3911972045898,97.7815093994141,98.1138687133789,98.2930221557617,98.3631286621094,98.404670715332,98.4446105957031,98.6112976074219,98.6090469360352,98.6729202270508,98.7606582641602,98.8112106323242,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.4875183105469,49.9368209838867,50.3882598876953,50.6481399536133,51.0672187805176,51.7155113220215,51.5360717773438,51.7786293029785,52.5671691894531,53.0237083435059,53.5199890136719,54.2193603515625,54.844898223877,55.4287490844727,53.4320983886719,54.0117797851563,53.7406692504883,54.048469543457,55.1942710876465,54.9199104309082,57.0296096801758,53.9150390625,53.9573402404785,53.4902305603027,53.9880409240723,53.9144287109375,55.5000381469727,55.9147605895996,56.8735084533691,56.1045684814453,58.0495109558105,58.9409484863281,57.3385314941406,58.3642997741699,58.3840789794922,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.3263092041016,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.8789672851563,..,..,..,..,..,83.4239730834961,..,..,84.6800003051758
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.0615501403809,..,..,..,..,..,..,..,..,..,..,..,..,33.5753517150879,..,41.577018737793,..,..,..,..,..,51.2099990844727
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.552848815918,..,..,..,..,..,..,..,..,..,..,..,99.5145797729492,..,..,99.2947463989258,..,99.4517974853516,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.7919616699219,..,..,..,..,..,..,..,..,..,65.2946929931641,..,..,..,..,..,..,..,74.4743881225586,..,76.1900024414063,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.3199920654297,..,..,..,..,..,..,..,..,..,89.3533020019531,..,..,..,..,..,..,..,..,..,94.2394104003906,..,..,..,90.7654113769531,..,91.8124694824219,..,91.8476104736328,..,96.5021133422852,..,..,..,..,..,..,97.3940963745117,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,97.5897827148438,..,..,..,..,..,..,..,..,..,98.3000030517578,..,..,..,98.5999984741211,..,..,..,..,..,..,..,..,..,98.5999984741211,..,..,..,..,..,..,..,..,..,98.5999984741211,..,..,..,..,..,..,..,..,..,98.5999984741211,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.4630813598633,..,..,..,..,..,..,..,..,..,99.3085021972656,..,..,..,..,..,..,..,..,..,99.5699996948242,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.2926597595215,..,..,..,..,..,..,..,63.341381072998,..,..,..,..,..,..,..,..,..,72.4280395507813,72.1275863647461,76.3706588745117,..,..,..,76.7233810424805,..,..,79.25
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.74306964874268,..,..,..,..,..,..,18.2386798858643,..,..,..,..,..,..,12.1919498443604,..,..,..,21.9622497558594,..,..,..,27.6925601959229,..,..,31.2700004577637
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.58825969696045,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.4942092895508,..,..,..,..,..,..,..,..,..,..,..,..,..,30.7685108184814,..,..,..,..,..,..,39.8899993896484
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.2519836425781,..,..,..,..,85.0346069335938,..,..,..,..,..,..,88.4300003051758
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.524959564209,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.8614692687988,..,..,44.5994491577148,..,..,..,..,..,..,..,..,..,58.3005218505859,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.0193214416504,32.7522201538086,33.3603897094727,33.9029006958008,34.5867881774902,34.933910369873,35.286018371582,35.7595481872559,36.4792289733887,36.6623916625977,37.3356781005859,38.3121490478516,38.9945487976074,39.7520408630371,40.8452110290527,41.6822090148926,41.4346008300781,42.2974815368652,43.5997009277344,43.154598236084,41.5902709960938,43.4176902770996,43.6620788574219,43.8236198425293,45.0562782287598,47.4903984069824,49.0652809143066,50.123119354248,51.1914901733398,51.903018951416,53.0276298522949,54.3252410888672,55.9586410522461,56.6450386047363,57.1561393737793,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.2236022949219,..,..,..,..,..,83.452766418457,..,..,84.7250289916992,84.9302673339844,85.0514831542969,85.2847290039063,87.025993347168,87.8936996459961,88.9348602294922,..,87.2655563354492,88.7316970825195,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.4541320800781,..,..,..,..,..,..,..,..,..,98.8000030517578,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.0999984741211,..,..,..,..,..,..,99.0999984741211
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.2299880981445,49.3584289550781,49.6386299133301,50.4047203063965,51.1488304138184,51.6814498901367,52.608959197998,53.4053993225098,54.3246307373047,55.2336196899414,56.0377006530762,56.7781715393066,57.668701171875,60.1445083618164,60.8507118225098,61.3025588989258,62.2054100036621,62.8551712036133,63.4648399353027,64.1333312988281,64.791748046875,65.4702301025391,68.995231628418,70.4493789672852,70.9684066772461,71.2119369506836,71.752082824707,72.2411117553711,72.9452590942383,73.5341415405273,73.3989486694336,74.1239318847656,74.5286712646484,75.1248474121094,75.6349029541016,76.5619125366211,77.0225372314453,77.5614624023438,77.8433380126953,78.4646530151367,78.7934265136719,79.4550094604492,79.8593063354492,80.0316009521484,80.5566787719727,80.8087387084961,..
